id,created_at,text
861108856419753984,2017-05-07 06:42:04,b'#Rajasthan dairy farmers selling pure #cowdung cakes on #Amazon\nhttps://t.co/DzBTqc3JT8 https://t.co/QqLW7DwjH7'
861108853139800064,2017-05-07 06:42:03,b'#Rajasthan dairy farmers selling pure #cowdung cakes on #Amazon\nhttps://t.co/nCLNcbkaZy https://t.co/HpJYpefGta'
861107859454668800,2017-05-07 06:38:06,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861107705091686400,2017-05-07 06:37:30,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861105057890091008,2017-05-07 06:26:59,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861103635022848000,2017-05-07 06:21:19,b'RT @OhMyRajasthan: Head to these #waterparks in #Rajasthan this weekend to beat the heat of summers Read more at  https://t.co/HqIweH7o8t #\xe2\x80\xa6'
861102838054756357,2017-05-07 06:18:09,b'RT @Outlookindia: 6 Children Killed After Tractor Turns Turtle In #Rajasthan https://t.co/lslRGrtNvY https://t.co/hlArNDRLtm'
861100748863664128,2017-05-07 06:09:51,b'RT @anshumanjohriAJ: Guys Pls RT\n#Jaipur #JaipurBlog #Rajasthan\n@MyTimesJaipur @Jaipur @my_rajasthan\nWritten by ME\nSource: Books Google\nhtt\xe2\x80\xa6'
861100112105353216,2017-05-07 06:07:19,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861099884954492928,2017-05-07 06:06:25,b'Stay in the best heritage hotels in Rajasthan. Call us Now! Book Now! #travelicious #rajasthan #india\xe2\x80\xa6 https://t.co/gtTfuIVlVo'
861099581043376128,2017-05-07 06:05:13,b'RT @Outlookindia: 6 Children Killed After Tractor Turns Turtle In #Rajasthan https://t.co/lslRGrtNvY https://t.co/hlArNDRLtm'
861099180458201088,2017-05-07 06:03:37,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861099080465829890,2017-05-07 06:03:13,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861098738047225857,2017-05-07 06:01:52,b'6 Children Killed After Tractor Turns Turtle In #Rajasthan https://t.co/lslRGrtNvY https://t.co/hlArNDRLtm'
861098171971371009,2017-05-07 05:59:37,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861098130686697473,2017-05-07 05:59:27,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861097032605474816,2017-05-07 05:55:05,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861096746390142976,2017-05-07 05:53:57,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861096724974194689,2017-05-07 05:53:52,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861096720507305985,2017-05-07 05:53:51,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861096605239328768,2017-05-07 05:53:23,b'RT @anshumanjohriAJ: Guys Pls RT\n#Jaipur #JaipurBlog #Rajasthan\n@MyTimesJaipur @Jaipur @my_rajasthan\nWritten by ME\nSource: Books Google\nhtt\xe2\x80\xa6'
861096554458996736,2017-05-07 05:53:11,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861096437546852353,2017-05-07 05:52:43,b'Guys Pls RT\n#Jaipur #JaipurBlog #Rajasthan\n@MyTimesJaipur @Jaipur @my_rajasthan\nWritten by ME\nSource: Books Google\nhttps://t.co/TRoYs8k24N'
861096268554276864,2017-05-07 05:52:03,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095926311641088,2017-05-07 05:50:41,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095852823150592,2017-05-07 05:50:24,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095812780232705,2017-05-07 05:50:14,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095648548065280,2017-05-07 05:49:35,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095449826119681,2017-05-07 05:48:48,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095357412978688,2017-05-07 05:48:26,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861095196234264577,2017-05-07 05:47:47,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094989610332160,2017-05-07 05:46:58,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094661267566592,2017-05-07 05:45:40,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094366156177408,2017-05-07 05:44:29,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094363232784384,2017-05-07 05:44:29,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094355230175232,2017-05-07 05:44:27,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861094144147587073,2017-05-07 05:43:36,b'RT @GoCrowdera: Help @Hockeyvillagein provide an #astroturf to play #hockey for kids in their village in #Rajasthan https://t.co/LivwhvpHls\xe2\x80\xa6'
861093890862010368,2017-05-07 05:42:36,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861093638515961856,2017-05-07 05:41:36,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861093414372343809,2017-05-07 05:40:42,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861093254598721536,2017-05-07 05:40:04,b'Help @Hockeyvillagein provide an #astroturf to play #hockey for kids in their village in #Rajasthan https://t.co/LivwhvpHls #donate #charity'
861093029330997248,2017-05-07 05:39:11,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
861092732126851072,2017-05-07 05:38:00,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861092194647552000,2017-05-07 05:35:52,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861092038988754944,2017-05-07 05:35:15,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861091795861725184,2017-05-07 05:34:17,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861091165143040000,2017-05-07 05:31:46,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861091153893965824,2017-05-07 05:31:44,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861091114358423553,2017-05-07 05:31:34,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861091032041213952,2017-05-07 05:31:14,b'#maharanapratap #Temple  #Rajasthan  Beautiful Meera temple inside #chittor fort @incredibleindia #IncredibleIndia\xe2\x80\xa6 https://t.co/kCLh9nlpDS'
861090060145393664,2017-05-07 05:27:23,"b'RT @WeAreMewar: #BohraGanesh Ji #Udaipur !!\nHave a meaningful #Wednesday , Stay blessed :)\n\n#Rajasthan \n#Mewar \n#IncredibleIndia https://t.\xe2\x80\xa6'"
861088712603688960,2017-05-07 05:22:01,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861087519907205120,2017-05-07 05:17:17,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861086934776643585,2017-05-07 05:14:58,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861086448337813504,2017-05-07 05:13:02,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861086281350172672,2017-05-07 05:12:22,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861086067931217920,2017-05-07 05:11:31,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861086005562142720,2017-05-07 05:11:16,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861085921692622849,2017-05-07 05:10:56,b'My heartfelt condolences to their parents. May God give them strength to bear this loss.May the injured rcovr soon\n#Sawaimadhopur #Rajasthan'
861085857029246976,2017-05-07 05:10:41,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861085848808427520,2017-05-07 05:10:39,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861085792126423040,2017-05-07 05:10:25,b'RT @VasundharaBJP: #Rajasthan offers a multitude of opportunities in #skilling-get yourselves the tools as Hon PM said so that you can fly\xe2\x80\xa6'
861085686425939968,2017-05-07 05:10:00,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861085595904466944,2017-05-07 05:09:38,"b'RT @ashokgehlot51: It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https:\xe2\x80\xa6'"
861085507182149636,2017-05-07 05:09:17,"b'It is very painful to know six children have lost lives in a tragic road accident in #Sawaimadhopur, #Rajasthan.. https://t.co/iNInNqXs8W'"
861083268057313280,2017-05-07 05:00:23,b'Experience the magical #Rajasthan with #F5Escapes - stay tuned for more details! \nhttps://t.co/Els3DlI57Q https://t.co/8x8yYa0eZy'
861078822296276992,2017-05-07 04:42:43,"b'RT @vitorrians: The Story of Bhangarh Fort in #Rajasthan, #India https://t.co/LH6xUXuBDU .#read #share #india #viral #tweet #twitter #story\xe2\x80\xa6'"
861078790281207808,2017-05-07 04:42:36,"b'RT @vitorrians: The #Story of Bhangarh Fort in #Rajasthan, India https://t.co/LH6xUXuBDU .#india #history #viral #story #tweet #twitter #re\xe2\x80\xa6'"
861078406594560002,2017-05-07 04:41:04,"b'RT @vitorrians: The Story of #Bhangarh Fort in #Rajasthan, #India https://t.co/LH6xUXd0fk .#read #share #vitorr #tweet #twitter #viral #blo\xe2\x80\xa6'"
861078021146464256,2017-05-07 04:39:32,"b'RT @vitorrians: The #Story of #Bhangarh Fort in #Rajasthan, India https://t.co/LH6xUXd0fk .#read #share #vitorr #tweet #twitter #viral #blo\xe2\x80\xa6'"
861076865196335104,2017-05-07 04:34:57,b'RT @vitorrians: I-T comes sniffing as #Rajasthan #chaiwalla gives Rs 1.5 crore dowry for 6 #daughters https://t.co/7QviphiI5B .#read #share\xe2\x80\xa6'
861076200592158720,2017-05-07 04:32:18,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
861076127875571712,2017-05-07 04:32:01,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
861075660403552257,2017-05-07 04:30:10,b'If you r plan for #trip to #Asia #India #Rajasthan this #weekend call +919314388288 send ur need at https://t.co/qVrsBcY6jn #quick reply'
861074752227725312,2017-05-07 04:26:33,b'The weekend at Rajvilas!\n#oberoihotels #jaipur #rajasthan #rajvilas #luxuryhotels #amazingplace\xe2\x80\xa6 https://t.co/1IcOSe99Bw'
861074438942449665,2017-05-07 04:25:18,"b'#Rajasthan farmers: Hindus affected by #CowVigilantes too, media narrative polarises community. #India  https://t.co/8QFpf0r2aM'"
861073484549681152,2017-05-07 04:21:31,b'Morning Joy Ride in #Bikaner #Rajasthan \n\n#traveltrip #diaries #Work mode #anchor #deejay\xe2\x80\xa6 https://t.co/D8mUt53BkH'
861073313988214784,2017-05-07 04:20:50,b'Summer Internship https://t.co/imMte6GLve #Phalodi #Rajasthan @akshyapower'
861066567160934400,2017-05-07 03:54:02,"b'A young student in rural #Rajasthan, #india embodies #girlpower and #educationmatters. #Humanrights\xe2\x80\xa6 https://t.co/8bqdkFPxZ7'"
861057286210543616,2017-05-07 03:17:09,"b'Party Responsibly At #LURMFest, Jaisalmer https://t.co/VMlaRpagMs #rajasthan #travelblogger'"
861057089518555138,2017-05-07 03:16:22,"b'RT @indiatvnews: #Rajasthan: 6 children dead, 21 injured after a tractor rammed into a trolley in Sawaimadhopur'"
861054824535740416,2017-05-07 03:07:22,"b'6 children dead, 21 injured after a tractor rammed into a trolley in Sawaimadhopur #Rajasthan (ANI)'"
861054718340194305,2017-05-07 03:06:57,"b'#Rajasthan: 6 children dead, 21 injured after a tractor rammed into a trolley in Sawaimadhopur'"
861054563524067328,2017-05-07 03:06:20,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
861050819847651328,2017-05-07 02:51:27,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
861047510491705344,2017-05-07 02:38:18,b'A Nilgai or blue bull at #ranthambore national park #rajasthan \n----\n #wildlifefacts\xe2\x80\xa6 https://t.co/PmJ1oqmQVB'
861042130554413056,2017-05-07 02:16:55,b'RT @DollyBindra: @SunielVShetty annaji @gehlot1 #fernresidency #jodhpur #Rajasthan #beardo https://t.co/mpYAmjqEm7'
861041691658203136,2017-05-07 02:15:11,b'RT @ashokgehlot51: ....May his dream of building a medical laboratory also come true.\n #Jodhpur #Rajasthan'
861041658216894464,2017-05-07 02:15:03,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
861041640668098560,2017-05-07 02:14:59,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
861039373348982784,2017-05-07 02:05:58,b'RT @MirdhaOne: #Rajasthan\nMines sector in Rajasthan requires a complete revamp. The extent of illegal mining operation is astronomical.'
861038939444047874,2017-05-07 02:04:15,"b'RT @MinistryWCD: Please note the address of the One-Stop Centre in Jaipur, #Rajasthan, for women in distress.  #HelpMeWCD #KeyInitiatives h\xe2\x80\xa6'"
861038006064566272,2017-05-07 02:00:32,"b'RT @NewsNationTV: #Rajasthan: Six children killed, 21 injured after tractor collides with trolley in #Sawaimadhopur #accident\n\nhttps://t.co\xe2\x80\xa6'"
861035507895152644,2017-05-07 01:50:37,b'RT @RadhamohanBJP: Happy to say that central government has approved Rs. 588.34 crore for #drought  hit #Rajasthan. https://t.co/ywmJIR7klr'
861035180345090048,2017-05-07 01:49:18,"b'RT @NewsNationTV: #Rajasthan: Six children killed, 21 injured after tractor collides with trolley in #Sawaimadhopur #accident\n\nhttps://t.co\xe2\x80\xa6'"
861034179588481024,2017-05-07 01:45:20,"b'RT @NewsNationTV: #Rajasthan: Six children killed, 21 injured after tractor collides with trolley in #Sawaimadhopur #accident\n\nhttps://t.co\xe2\x80\xa6'"
861033740004450304,2017-05-07 01:43:35,"b'RT @NewsNationTV: #Rajasthan: Six children killed, 21 injured after tractor collides with trolley in #Sawaimadhopur #accident\n\nhttps://t.co\xe2\x80\xa6'"
861033661617123333,2017-05-07 01:43:16,"b'#Rajasthan: Six children killed, 21 injured after tractor collides with trolley in #Sawaimadhopur #accident\n\nhttps://t.co/D4oq48XOn4'"
861033092512972800,2017-05-07 01:41:01,"b'""You\'ve heard of the Great wall of China, what about the Great wall of India ?  #Rajasthan @my_rajasthan https://t.co/vCH6aR2ROP""'"
861032294806630400,2017-05-07 01:37:50,b'Best place i find near #kota must visit. #photography #photographyisart#travelphotography #sunset #india #Rajasthan\xe2\x80\xa6 https://t.co/wmMMLgIHVC'
861010337759363072,2017-05-07 00:10:35,b'RT @amibhat: A grand palace but not to stay. Discover the real purpose of #hawamahal #jaipur \nhttps://t.co/vuR3ZyaqdJ\n\n#rajasthan\n#travel\xe2\x80\xa6'
861010212068745216,2017-05-07 00:10:06,b'A grand palace but not to stay. Discover the real purpose of #hawamahal #jaipur \nhttps://t.co/vuR3ZyaqdJ\xe2\x80\xa6 https://t.co/uNl8mcDeiS'
861007393995591680,2017-05-06 23:58:54,"b""RT @PauletteRVN: If you're #travelling in #Pushkar #Rajasthan &amp; love #animals please go along to this brilliant event tomorrow!\n@TOLFA #cha\xe2\x80\xa6"""
861001558267318272,2017-05-06 23:35:42,b'Pre Show click at #Jodhpur #Rajasthan !! https://t.co/Ac3nvra2bJ'
860995031028649990,2017-05-06 23:09:46,b'RT @TOLFA: Please join us!\nCaring for Animals Event\nSunday 7th May\n#TOLFA #SPCA #Ajmer #Rajasthan #India #animalrescue #charity #event #tra\xe2\x80\xa6'
860995012401778688,2017-05-06 23:09:42,"b'RT @TOLFA: CARING FOR ANIMALS EVENT\nTomorrow in Ajmer, Rajasthan\nPlease do come along if you can :)\n#Ajmer #Rajasthan #TOLFA #charity #fund\xe2\x80\xa6'"
860988673533239296,2017-05-06 22:44:30,"b'Roof top of one of the tallest palace in #jaipur #India on day of #Holi, festival of colors March 2017! Great memor\xe2\x80\xa6 https://t.co/gCVbQJUPgg'"
860979057177104384,2017-05-06 22:06:18,b'RT @RuchirLModi: .@CricketRaj #Rajasthan was the only state association to have supplied the best flicx wickets in every district @CricketR\xe2\x80\xa6'
860967772020498432,2017-05-06 21:21:27,b'ASocialNomad: When you go to Ranthambore be sure to check out the fabulous #Unesco Hill Fort #Rajasthan https://t.co/2sC5uuzsma'
860967680995717124,2017-05-06 21:21:05,b'When you go to Ranthambore be sure to check out the fabulous #Unesco Hill Fort #Rajasthan https://t.co/SZQKsMHUNE'
860964263413809159,2017-05-06 21:07:30,"b'Late to The #Rajasthan #Express but finding @ShyeBentzur &amp; @JnnyG\'s #mysic collab w/ them on ""Allah Elohim"" got me feeling. @GooglePlayMusic'"
860958319464206337,2017-05-06 20:43:53,b'RT @TOLFA: Please join us!\nCaring for Animals Event\nSunday 7th May\n#TOLFA #SPCA #Ajmer #Rajasthan #India #animalrescue #charity #event #tra\xe2\x80\xa6'
860958069383024640,2017-05-06 20:42:54,"b'RT @TOLFA: CARING FOR ANIMALS EVENT\nTomorrow in Ajmer, Rajasthan\nPlease do come along if you can :)\n#Ajmer #Rajasthan #TOLFA #charity #fund\xe2\x80\xa6'"
860955047483633665,2017-05-06 20:30:53,b'The #Pushkar Camel Fair \xf0\x9f\x90\xaa \xf0\x9f\x8e\xa1is a #Rajasthan festival that was on my #travel bucketlist for some time!  Held every No\xe2\x80\xa6 https://t.co/hif33nI7My'
860955045352931328,2017-05-06 20:30:53,b'The #Pushkar Camel Fair \xf0\x9f\x90\xaa \xf0\x9f\x8e\xa1is a #Rajasthan festival that was on my #travel bucketlist for some time!  Held every No\xe2\x80\xa6 https://t.co/91d6coLmVd'
860955030106537984,2017-05-06 20:30:49,b'The #Pushkar Camel Fair \xf0\x9f\x90\xaa \xf0\x9f\x8e\xa1is a #Rajasthan festival that was on my #travel bucketlist for some\xe2\x80\xa6 https://t.co/uKs24dubJ8'
860946820108824576,2017-05-06 19:58:12,"b'#CHAND_BAORI, The Mysterious #Stepwell of #ABHANERI (#Rajasthan) https://t.co/3cWY6MM8Ky via @YouTube'"
860946609550630913,2017-05-06 19:57:21,b'RT @ashokgehlot51: ....May his dream of building a medical laboratory also come true.\n #Jodhpur #Rajasthan'
860946480537804800,2017-05-06 19:56:51,"b""Details matter. It's worth waiting to get it right.\n#oil #painting #color #canvas #art #palace #rajasthan https://t.co/zw94IZDzfc"""
860939818485862401,2017-05-06 19:30:22,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
860933315431452672,2017-05-06 19:04:32,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
860932785103568896,2017-05-06 19:02:25,b'RT @Barmer_Harish: Congratulations to Avinash Pandey ji for becoming General Secretary incharge\xe2\x80\x8b of #Rajasthan Congress'
860931782912430080,2017-05-06 18:58:27,"b'The Second Longest Wall in the World - Kumbhalgarh Fort, Rajasthan, India https://t.co/APse1FwZT5 via @my_rajasthan #TravelBlog #Rajasthan'"
860928389372231681,2017-05-06 18:44:57,b'RT @ashokgehlot51: ....May his dream of building a medical laboratory also come true.\n #Jodhpur #Rajasthan'
860928208081788928,2017-05-06 18:44:14,b'RT @ashokgehlot51: 470 MOUs n only 38 projects on the ground. It is not even ten percent of what the BJP claimed. #Rajasthan'
860928205779124224,2017-05-06 18:44:14,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860928178205868032,2017-05-06 18:44:07,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860928163043573760,2017-05-06 18:44:03,b'RT @VasundharaBJP: #JaipurEducationFestival would be celebrating #India as the Intellectual Capital of the World &amp; #Rajasthan as the knowle\xe2\x80\xa6'
860926220321648640,2017-05-06 18:36:20,b'Had a great show at #Jodhpur #Rajasthan \n\n#traveltrip  #travelbook #travels  #tourism\xe2\x80\xa6 https://t.co/NFusY1ABEK'
860918821539926016,2017-05-06 18:06:56,"b'RT @palaknandiTOI: @MVenkaiahNaidu, #RajyaSabha MP from #Rajasthan adopts #Teetarwasa village in #Jhalawar district'"
860914578590507012,2017-05-06 17:50:05,"b'RT @jaameinsan: Saint Dr. MSG Blessed 14,580 Seekers with Method of Meditation Today at #Jaipur #Rajasthan \n#HKNKJ4thPoster \n@Gurmeetramrah\xe2\x80\xa6'"
860912126268891140,2017-05-06 17:40:20,b'RT @TOLFA: Please join us!\nCaring for Animals Event\nSunday 7th May\n#TOLFA #SPCA #Ajmer #Rajasthan #India #animalrescue #charity #event #tra\xe2\x80\xa6'
860911258127581184,2017-05-06 17:36:53,b'RT @MirdhaOne: #Rajasthan\nMines sector in Rajasthan requires a complete revamp. The extent of illegal mining operation is astronomical.'
860911009875230721,2017-05-06 17:35:54,"b'RT @IndianDiplomacy: Kachori\nOriginally from #Rajasthan &amp; #UttarPradesh, this spicy, crispy snack is savoured &amp; has many variants across In\xe2\x80\xa6'"
860907338382794752,2017-05-06 17:21:19,b'Good. \n#Resurgent #Rajasthan https://t.co/8sc7qx5RGa'
860906534330662914,2017-05-06 17:18:07,"b'Eyes Of The Nomad, by Sudeep Mehta - https://t.co/NR26H6drXA - #Pushkar #Rajasthan #SudeepMehta'"
860905909404393472,2017-05-06 17:15:38,b'#UP #Rajasthan #haryana  where cows are given more protection than human beings https://t.co/yCcLSUddKB'
860902994593947648,2017-05-06 17:04:03,"b""RT @PauletteRVN: If you're #travelling in #Pushkar #Rajasthan &amp; love #animals please go along to this brilliant event tomorrow!\n@TOLFA #cha\xe2\x80\xa6"""
860902952453722112,2017-05-06 17:03:53,"b'RT @TOLFA: CARING FOR ANIMALS EVENT\nTomorrow in Ajmer, Rajasthan\nPlease do come along if you can :)\n#Ajmer #Rajasthan #TOLFA #charity #fund\xe2\x80\xa6'"
860902930114891780,2017-05-06 17:03:47,b'RT @TOLFA: Please join us!\nCaring for Animals Event\nSunday 7th May\n#TOLFA #SPCA #Ajmer #Rajasthan #India #animalrescue #charity #event #tra\xe2\x80\xa6'
860901151968862209,2017-05-06 16:56:44,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860901081500442625,2017-05-06 16:56:27,b'RT @ashokgehlot51: The promise of providing jobs to 3.5 lacs due to these MOUs has been proved false too. #Rajasthan'
860899614643310592,2017-05-06 16:50:37,"b""RT @DIPRRajasthan: #Rajasthan to launch '#Jaipur Festival of #Education' in August\n#JaipurEducationFestival #ShikshitRajasthan\nhttps://t.co\xe2\x80\xa6"""
860898211992657920,2017-05-06 16:45:03,"b""RT @PauletteRVN: If you're #travelling in #Pushkar #Rajasthan &amp; love #animals please go along to this brilliant event tomorrow!\n@TOLFA #cha\xe2\x80\xa6"""
860887117949358081,2017-05-06 16:00:58,"b'RT @TOLFA: CARING FOR ANIMALS EVENT\nTomorrow in Ajmer, Rajasthan\nPlease do come along if you can :)\n#Ajmer #Rajasthan #TOLFA #charity #fund\xe2\x80\xa6'"
860886657968373760,2017-05-06 15:59:08,b'RT @ashokgehlot51: Why so mch hype ws created abt investment n job creation?\nHopes of unemployed youth of #Rajasthan hv bn shattered due to\xe2\x80\xa6'
860885291397259265,2017-05-06 15:53:42,"b'Thirty-four\n#india2017 \n#india\n#travelindia \n#jaipur\n#rajasthan \n#meinindia @ Jaipur, Rajasthan https://t.co/3tbPzwYVOz'"
